,player_name,year,team,player_position,player_height,player_weight,process_status
0,Kentrell Garnett,2021,Louisiana Lafayette,Guard,185,74,Success
1,Judah Brown,2021,Saint Mary's,Forward,198,92,Success
2,Nate Heise,2021,Northern Iowa,Guard,193,86,Success
3,Kai Kostmayer,2021,Bryant,Forward,203,99,Success
4,Manny Crump,2021,Sam Houston St.,Forward,203,92,Success
5,Jarren Cook,2021,Sam Houston St.,Guard,193,90,Success
6,Justin Hill,2021,Longwood,Guard,183,83,Success
7,Chaunce Jenkins,2021,Wichita St.,Guard,193,79,Success
8,Keith Dinwiddie Jr.,2021,San Diego St.,-1,-1,-1,Failure: Did not find player
9,Alex Peterson,2021,Kennesaw St.,Forward,201,98,Success
10,Demetrius Rives,2021,Kennesaw St.,Forward,193,89,Success
11,Brandon Stroud,2021,Kennesaw St.,Guard,198,88,Success
12,Gage Gomez,2021,UC Santa Barbara,Guard,190,86,Success
13,Jackson Brown,2021,Albany,Guard,190,83,Success
14,Joshua Walker,2021,Radford,Forward,201,90,Success
15,John Hugley,2021,Pittsburgh,Forward,206,108,Success
16,Elton Walker,2021,Austin Peay,Forward,193,90,Success
17,Noah Collier,2021,Pittsburgh,Forward,203,95,Success
18,Femi Odukale,2021,Pittsburgh,Guard,196,83,Success
19,Lleyton Parker,2021,Dixie St.,Guard,190,88,Success
20,JaDun Michael,2021,Elon,Guard,196,83,Success
21,Colin Granger,2021,Ohio,Forward,206,104,Success
22,Rifen Miguel,2021,Ohio,Forward,203,108,Success
23,JT Shumate,2021,Toledo,Forward,201,95,Success
24,Jalin Anderson,2021,Loyola Marymount,Guard,193,80,Success
25,Christian Shumate,2021,Tulsa,Guard,198,83,Success
26,Ari Seals,2021,Tulsa,Guard,190,72,Success
27,Woody Newton,2021,Syracuse,Forward,203,90,Success
28,E.J. Clark,2021,Alabama St.,Guard,180,72,Success
29,Sam Mervis,2021,Indiana St.,Guard,180,78,Success
30,Luka Eller,2021,Miami OH,Forward,201,99,Success
31,Jackson Ames,2021,Miami OH,Center,211,108,Success
32,Jace Howard,2021,Michigan,Guard,201,95,Success
33,Max Burchill,2021,South Dakota,Guard,188,89,Success
34,Cem Kirciman,2021,Green Bay,Forward,203,99,Success
35,Taj Thweatt,2021,West Virginia,Forward,201,95,Success
36,Michael Matas,2021,SIU Edwardsville,Forward,203,90,Success
37,Josiah Fulcher,2021,Bowling Green,Guard,190,81,Success
38,Fah'Mir Ali,2021,Radford,Guard,178,81,Success
39,Caleb Huffman,2021,Central Michigan,Guard,193,83,Success
40,RJ Glasper,2021,Oral Roberts,Guard,183,81,Success
41,Max Williams,2021,DePaul,Guard,178,0,Success
42,Leyton Bickford,2021,Maine,Forward,198,92,Success
43,Chris Osten,2021,Arizona St.,Forward,206,95,Success
44,Ziaire Williams,2021,Stanford,Forward,203,83,Success
45,Griffin Yaklich,2021,Illinois Chicago,Guard,198,90,Success
46,Marcus Bagley,2021,Arizona St.,Forward,203,97,Success
47,William Jeffress Jr.,2021,Pittsburgh,-1,-1,-1,Failure: Did not find player
48,Mawot Mag,2021,Rutgers,Forward,201,97,Success
49,Courvoisier McCauley,2021,DePaul,Guard,196,95,Success
50,Kobe Elvis,2021,DePaul,Guard,188,77,Success
51,Jalen Suggs,2021,Gonzaga,Guard,193,92,Success
52,James Carlson,2021,Idaho St.,Forward,206,99,Success
53,Lucas Saleh,2021,Buffalo,Forward,198,93,Success
54,Jason Spurgin,2021,Southern Utah,Center,211,102,Success
55,Myles Wilmoth,2021,Butler,Forward,206,97,Success
56,Chuck Harris,2021,Butler,Guard,190,85,Success
57,Evan Mobley,2021,USC,Forward,213,95,Success
58,Nick Fleming,2021,Southern Utah,Guard,185,74,Success
59,Drew Honas,2021,Kansas St.,Guard,183,77,Success
60,Boubacar Coulibaly,2021,USC,Forward,208,88,Success
61,Kyle Karstetter,2021,Idaho St.,Forward,201,95,Success
62,Kyndall Davis,2021,LIU Brooklyn,Guard,196,90,Success
63,Anthony Kabala,2021,LIU Brooklyn,Forward,203,88,Success
64,Christian Jeanty,2021,LIU Brooklyn,Guard,190,81,Success
65,David Mutaf,2021,Minnesota,Guard,196,86,Success
66,Creighton Lebo,2021,North Carolina,Guard,185,72,Success
67,Will Carius,2021,Western Illinois,Forward,201,102,Success
68,Marty Silvera,2021,Saint Peter's,Guard,183,86,Success
69,Erik Talton,2021,Western Illinois,Guard,185,70,Success
70,Charles Mendys,2021,Elon,Guard,183,81,Success
71,Jake kosakowski,2021,UC San Diego,Forward,198,91,Success
72,Bryce Pope,2021,UC San Diego,Guard,190,83,Success
73,Romeao Ferguson,2021,Lipscomb,Guard,196,83,Success
74,Joe Moon IV,2021,Bryant,-1,-1,-1,Failure: Did not find player
75,Elijah Wood,2021,Nebraska,Guard,196,78,Success
76,Alex Huibregste,2021,Wright St.,-1,-1,-1,Failure: Did not find player
77,Eduardo Andre,2021,Nebraska,Center,208,103,Success
78,Lu'Cye Patterson,2021,Missouri St.,Guard,185,104,Success
79,Nelly Junior Joseph,2021,Iona,-1,-1,-1,Failure: Did not find player
80,Lj Cryer,2021,Baylor,Guard,185,83,Success
81,Kendrick Gilbert,2021,UNLV,Forward,196,86,Success
82,Saquan Singleton,2021,New Mexico,Guard,198,86,Success
83,Isaiah Marin,2021,New Mexico,Guard,196,83,Success
84,Shaquan Jules,2021,Radford,Forward,201,106,Success
85,Quentin Hodge,2021,USC Upstate,Guard,196,81,Success
86,Zach Loveday,2021,Baylor,Forward,213,97,Success
87,Xavier Lipscomb,2021,Radford,Guard,188,88,Success
88,Dave Dickerson III,2021,USC Upstate,-1,-1,-1,Failure: Did not find player
89,Bobby Harvey,2021,IUPUI,Guard,190,90,Success
90,Dawson Baker,2021,UC Irvine,Guard,190,81,Success
91,Isaiah Wilson,2021,Richmond,Guard,183,72,Success
92,Sam Towns,2021,Ohio,Guard,193,0,Success
93,Demarcus Sharp,2021,Missouri St.,Guard,190,77,Success
94,Thailand Elder,2021,Louisiana Tech,Guard,188,77,Success
95,Zaakir Sawyer,2021,Louisiana Monroe,Guard,196,97,Success
96,Raphe Ayres,2021,Missouri St.,Guard,196,92,Success
97,Drake Jeffries,2021,Wyoming,Guard,196,83,Success
98,Zed Key,2021,Ohio St.,Forward,203,111,Success
99,Cameron Matthews,2021,Mississippi St.,Forward,201,99,Success
100,Grant Coleman,2021,Milwaukee,Forward,201,104,Success
101,Tony Toney,2021,UAB,Guard,188,88,Success
102,Justin Lewis,2021,Marquette,Forward,201,106,Success
103,Oso Ighodaro,2021,Marquette,Forward,206,92,Success
104,Terence Lewis II,2021,North Texas,-1,-1,-1,Failure: Did not find player
105,Simeon Kirkland,2021,UAB,Forward,208,104,Success
106,Dylan Engler,2021,The Citadel,Guard,196,83,Success
107,Chaz Lanier,2021,North Florida,Guard,193,79,Success
108,Jacob Crews,2021,North Florida,Guard,201,90,Success
109,Zac Triplett,2021,Portland,Guard,196,74,Success
110,Gabe O'Neal,2021,Kent St.,Forward,201,108,Success
111,Jalen Harris,2021,Cal St. Fullerton,Guard,178,68,Success
112,Theo Hughes,2021,Northern Colorado,Center,213,117,Success
113,JJ Platt,2021,Jacksonville St.,Guard,185,81,Success
114,Bryan Griffin,2021,Xavier,Forward,203,104,Success
115,Wil Tattersall,2021,UC Riverside,Guard,196,89,Success
116,Desmond Polk,2021,SIU Edwardsville,Guard,193,79,Success
117,Aidan Fisch,2021,Pittsburgh,Forward,196,90,Success
118,Khalen Robinson,2021,Arkansas,Guard,183,79,Success
119,Moses Moody,2021,Arkansas,Guard,198,92,Success
120,Paris Dawson,2021,Portland St.,Guard,188,74,Success
121,Keith Lamar,2021,Stetson,Guard,198,86,Success
122,Kiimani Holt,2021,Portland St.,Guard,193,86,Success
123,GianCarlo Valdez,2021,Stetson,Guard,190,77,Success
124,Teiano Hardee,2021,Sacramento St.,Guard,196,97,Success
125,LeChaun DuHart,2021,Maine,Guard,180,79,Success
126,Matias Prock,2021,Maine,Guard,188,83,Success
127,Malik Brooks,2021,Canisius,Guard,188,86,Success
128,Adefolalrin Adetogun,2021,Maine,-100,-100,-100,Failure: Other Error
129,Kyle LeGreair,2021,Detroit,Guard,183,81,Success
130,Wol Maiwen,2021,Maine,Forward,193,83,Success
131,Joey Liedel,2021,Detroit,Guard,185,79,Success
132,Jonathan Komagum,2021,Toledo,Forward,206,97,Success
133,Te'Jon Sawyer,2021,Cal Baptist,Forward,203,122,Success
134,Shamir Bogues,2021,Tarleton St.,Guard,193,86,Success
135,Roman Garcia,2021,Tarleton St.,Guard,178,74,Success
136,Devon House,2021,UMKC,Forward,201,127,Success
137,Steven Verplancken Jr.,2021,Southern Illinois,-1,-1,-1,Failure: Did not find player
138,Carlton Linguard Jr.,2021,Kansas St.,-1,-1,-1,Failure: Did not find player
139,Ben Carlson,2021,Wisconsin,Forward,206,98,Success
140,Jon Willeman,2021,New Hampshire,Guard,188,77,Success
141,Jabe Mullins,2021,Saint Mary's,Guard,196,86,Success
142,Steven Crowl,2021,Wisconsin,Forward,213,98,Success
143,Mitchell Saxen,2021,Saint Mary's,Center,208,104,Success
144,K.J. McClurg,2021,New Hampshire,Guard,193,81,Success
145,Chris Childs,2021,Bryant,Guard,190,88,Success
146,Leemet Bockler,2021,Saint Mary's,Guard,198,97,Success
147,Thomas Howell,2021,Louisiana Monroe,Forward,203,102,Success
148,Mikey Howell,2021,UC San Diego,Guard,190,74,Success
149,Jace Roquemore,2021,UC San Diego,Guard,196,72,Success
150,Martin Tombe,2021,UC San Diego,Forward,198,94,Success
151,Justin Pratt,2021,UC San Diego,Guard,190,86,Success
152,Toni Rocak,2021,UC San Diego,Forward,203,99,Success
153,Kaden Rasheed,2021,UC San Diego,Guard,185,83,Success
154,Javion May,2021,Sam Houston St.,Guard,188,86,Success
155,Donavan Yap,2021,UNLV,Guard,190,79,Success
156,Triston Broughton,2021,San Diego St.,Guard,193,86,Success
157,Che Evans,2021,San Diego St.,Forward,196,95,Success
158,Tyler Broughton,2021,San Diego St.,Guard,193,86,Success
159,Eoin Nelson,2021,Wyoming,Forward,208,102,Success
160,Jeremiah Oden,2021,Wyoming,Forward,203,81,Success
161,Mark Paterson,2021,Baylor,Guard,185,81,Success
162,John Treanor,2021,Mercer,Forward,198,95,Success
163,Chris Parker,2021,Liberty,Guard,196,83,Success
164,Peyton Urbancic,2021,Tulsa,Guard,198,83,Success
165,D'Maurian Williams,2021,Gardner Webb,Guard,196,88,Success
166,"Colin Golson, Jr.",2021,Siena,-1,-1,-1,Failure: Did not find player
167,Jamal Burke,2021,Radford,Forward,208,108,Success
168,Jamaine Mann,2021,Gardner Webb,Guard,198,102,Success
169,Phillip Russell,2021,Saint Louis,Guard,178,74,Success
170,Trey Hall,2021,Evansville,Forward,206,90,Success
171,Marques Warrick,2021,Northern Kentucky,Guard,188,77,Success
172,Luke House,2021,Drexel,Guard,193,95,Success
173,D'Marcus Hall,2021,Louisiana Monroe,Guard,196,92,Success
174,Darrick Jones Jr.,2021,Towson,-1,-1,-1,Failure: Did not find player
175,Matt Zona,2021,Notre Dame,Forward,206,110,Success
176,Justin Gibson,2021,Louisiana Monroe,Guard,193,88,Success
177,Emmette Page,2021,Evansville,Guard,188,81,Success
178,Trey Robinson,2021,Northern Kentucky,Guard,198,90,Success
179,Nicholas Bassett,2021,Colorado St.,-1,-1,-1,Failure: Did not find player
180,Jordan Sears,2021,Gardner Webb,Guard,180,79,Success
181,Garrett Hien,2021,Furman,Forward,206,92,Success
182,Lou Demuth,2021,Chicago St.,Center,213,106,Success
183,Coleman Stucke,2021,Northeastern,Forward,201,99,Success
184,Freddie Dybala,2021,Cal Baptist,Guard,190,86,Success
185,Jaelen McGlone,2021,Rider,Guard,193,92,Success
186,Jaron Williams,2021,Tennessee Martin,Guard,198,95,Success
187,Drew Thelwell,2021,Morehead St.,Guard,190,83,Success
188,Tekorian Smith,2021,Kent St.,Guard,193,83,Success
189,Alex Kotov,2021,Illinois St.,Forward,208,97,Success
190,Johni Broome,2021,Morehead St.,Forward,208,106,Success
191,Lawrence Foreman,2021,Rider,Forward,206,106,Success
192,Kasen Jennings,2021,Kennesaw St.,Guard,190,88,Success
193,Jacob Nicolds,2021,Dixie St.,Forward,196,99,Success
194,Nate Lacewell,2021,San Jose St.,Forward,206,88,Success
195,Trent Hudgens Jr.,2021,Santa Clara,-1,-1,-1,Failure: Did not find player
196,Michael Eads,2021,Appalachian St.,Guard,193,90,Success
197,Sebastian Mendoza,2021,San Jose St.,Guard,190,88,Success
198,Kirshon Thrash,2021,Presbyterian,Forward,190,97,Success
199,Bryson Morehead,2021,Arkansas,Forward,203,72,Success
200,Efe Abogidi,2021,Washington St.,Center,208,102,Success
201,Godsgift Ezedinma,2021,Incarnate Word,Forward,201,90,Success
202,Ryan Leonard,2021,Eastern Illinois,Guard,193,90,Success
203,Brayan Au,2021,Louisiana Lafayette,Guard,193,86,Success
204,Javontae Hopkins,2021,Tarleton St.,Guard,183,74,Success
205,Cadarius Baggett,2021,Tarleton St.,Guard,185,81,Success
206,Caleb Golden,2021,Tarleton St.,Guard,193,86,Success
207,Tobin Kund,2021,Cal Baptist,Guard,185,83,Success
208,Maj Dusanic,2021,San Francisco,Forward,203,97,Success
209,Truman Brown,2021,Utah Valley,Guard,190,83,Success
210,R.J. Blakney,2021,Dayton,Forward,198,88,Success
211,AJ Rainey,2021,Nicholls St.,Guard,178,70,Success
212,Malik Wade,2021,Cal Baptist,Forward,203,106,Success
213,Josh Bell,2021,St. Bonaventure,Guard,196,86,Success
214,Trey Thomas,2021,Vanderbilt,Guard,180,74,Success
215,Churchill Bounds,2021,Central Arkansas,Center,208,117,Success
216,Kayo Goncalves,2021,South Alabama,Forward,203,96,Success
217,Carter Gilmore,2021,Wisconsin,Forward,201,97,Success
218,Erickson Bans,2021,Bryant,Guard,180,74,Success
219,Jason King,2021,New Mexico St.,Guard,175,0,Success
220,Donovan Williams,2021,Oklahoma St.,Guard,183,84,Success
221,Jovan Tucker,2021,Mercer,Guard,190,79,Success
222,Kasparas Jonauskas,2021,Sacred Heart,Forward,198,84,Success
223,Kenneth Womack,2021,Sacred Heart,Guard,180,84,Success
224,Mark Jaakson,2021,Southern Miss,Guard,203,95,Success
225,Naseem Khalid,2021,Morgan St.,-1,-1,-1,Failure: Did not find player
226,Will Loughlin,2021,Colorado,Forward,208,113,Success
227,Jaron Pierre Jr.,2021,Southern Miss,-1,-1,-1,Failure: Did not find player
228,Nique Clifford,2021,Colorado,Guard,196,79,Success
229,L Simpson,2021,Loyola Marymount,Guard,188,84,Success
230,Taylor Blanchard,2021,Nicholls St.,Forward,196,74,Success
231,Justin Wright,2021,North Carolina Central,Guard,196,99,Success
232,Isaiah Addo-Ankrah,2021,UTSA,Guard,198,81,Success
233,Malachy Caffrey,2021,Pepperdine,Guard,185,79,Success
234,Artan Jabbar,2021,UTSA,Guard,180,77,Success
235,Jonathan Bolden,2021,UMKC,Forward,201,102,Success
236,DeAndre Henry,2021,Nevada,Forward,201,102,Success
237,Colby Jones,2021,Xavier,Guard,196,88,Success
238,Malik Henry,2021,George Mason,Forward,203,88,Success
239,Gedeon Buzangu,2021,Idaho St.,Forward,203,106,Success
240,Kasean Pryor,2021,Boise St.,Guard,206,85,Success
241,Mady Sissoko,2021,Michigan St.,Center,206,106,Success
242,Jamie Bergens,2021,Oral Roberts,Guard,188,83,Success
243,Ethan Kilgore,2021,Idaho,Guard,196,92,Success
244,Tanner Christensen,2021,Idaho,Forward,208,117,Success
245,Kendall McHugh,2021,Idaho,Guard,185,73,Success
246,DeAndre Robinson,2021,Idaho,Guard,196,92,Success
247,Burke Smith,2021,Boise St.,Forward,211,96,Success
248,Davis Smith,2021,Michigan St.,Guard,185,83,Success
249,Malique Jacobs,2021,Kent St.,Guard,193,86,Success
250,Mark Sears,2021,Ohio,Guard,185,83,Success
251,Jordan Hall,2021,Saint Joseph's,Guard,203,95,Success
252,Vince Cole,2021,St. John's,Guard,198,83,Success
253,Posh Alexander,2021,St. John's,Guard,183,92,Success
254,Aidan Carpenter,2021,Siena,Guard,196,83,Success
255,Jaemyn Brakefield,2021,Duke,Forward,203,97,Success
256,J'Vonne Hadley,2021,Northeastern,Guard,198,90,Success
257,Emorie Knox,2021,Charleston Southern,Guard,183,77,Success
258,Matt Cross,2021,Miami FL,Forward,201,102,Success
259,Tony Sanders Jr.,2021,Notre Dame,-1,-1,-1,Failure: Did not find player
260,Darius Burford,2021,Elon,Guard,183,72,Success
261,Brandon Harris,2021,Elon,Forward,206,0,Success
262,Keegan Harvey,2021,College of Charleston,Forward,211,99,Success
263,Earl Timberlake,2021,Miami FL,Guard,198,97,Success
264,Tristan Ikpe,2021,Sam Houston St.,Forward,198,95,Success
265,Michael Graham,2021,Elon,Forward,206,0,Success
266,Ashton Myles-Devore,2021,Louisville,Guard,183,77,Success
267,Kylen Milton,2021,Western Kentucky,Guard,193,86,Success
268,Keshawn Williams,2021,Tulsa,Guard,190,79,Success
269,Jacob Falko,2021,Gardner Webb,Guard,188,81,Success
270,Mardrez McBride,2021,North Texas,Guard,188,80,Success
271,Jordan Polynice,2021,Chicago St.,Guard,198,79,Success
272,Rubin Jones,2021,North Texas,Guard,196,83,Success
273,Tyrone Simos-Primerano,2021,Gardner Webb,Guard,201,86,Success
274,Shemar Rathan-Mayes,2021,Youngstown St.,Guard,180,74,Success
275,Cheick Traore,2021,Youngstown St.,Forward,203,99,Success
276,R.J. Weise,2021,Rider,Guard,183,83,Success
277,Boogie Anderson,2021,South Dakota,Guard,190,84,Success
278,Jayden Johnson,2021,Illinois St.,Guard,198,88,Success
279,Marcus Garrett,2021,Morehead St.,Guard,196,88,Success
280,Brantly Stevenson,2021,Cal Poly,Forward,193,83,Success
281,Eric Moenkhaus,2021,Denver,Guard,190,81,Success
282,Dontrell McQuarter,2021,Rider,Guard,201,81,Success
283,Steven Ashworth,2021,Utah St.,Guard,185,77,Success
284,Alijah Martin,2021,Florida Atlantic,Guard,193,83,Success
285,VonCameron Davis,2021,Kent St.,Forward,196,95,Success
286,Dylan Robertson,2021,Sam Houston St.,Forward,208,95,Success
287,Aiden Terry,2021,Rutgers,Guard,180,68,Success
288,TJ Bamba,2021,Washington St.,Guard,196,94,Success
289,Mario Fantina,2021,Arkansas St.,Guard,193,88,Success
290,Will Ferguson,2021,Presbyterian,Center,203,95,Success
291,Josh Morgan,2021,Incarnate Word,Guard,188,83,Success
292,William Mfum,2021,South Dakota St.,Guard,188,92,Success
293,Elijah Bridgers,2021,Missouri St.,Forward,185,77,Success
294,Jack Jamele,2021,Utah,Guard,196,81,Success
295,Martel Williams,2021,Southern Utah,Guard,190,90,Success
296,Rashad Holmes,2021,New Orleans,Guard,180,72,Success
297,Luke Frazier,2021,Dayton,Guard,196,77,Success
298,Justin Vander Baan,2021,Boston College,-1,-1,-1,Failure: Did not find player
299,Matas Spokas,2021,Sacred Heart,Forward,201,88,Success
300,Samkelo Cele,2021,Southern,Forward,196,95,Success
301,Quest Harris,2021,Sacred Heart,Guard,180,83,Success
302,Devin Davis,2021,Creighton,Forward,201,100,Success
303,Mike Sixsmith,2021,Sacred Heart,Guard,183,77,Success
304,Lazar Grbovic,2021,Arkansas St.,Forward,203,104,Success
305,Lado Laku,2021,Texas A&M Corpus Chris,Forward,208,97,Success
306,Drew Daniel,2021,Northern Iowa,Forward,198,92,Success
307,Omar Parchman,2021,Arkansas Pine Bluff,Forward,206,97,Success
308,Marcellus Vail,2021,Samford,Guard,188,79,Success
309,A.J. Staton-McCray,2021,Samford,Guard,196,86,Success
310,John Grigsby,2021,Wyoming,Forward,206,97,Success
311,Matthew Murrell,2021,Mississippi,Guard,193,90,Success
312,Kj Riley,2021,Alcorn St.,Guard,196,81,Success
313,Myson Lowe,2021,Alcorn St.,Guard,178,74,Success
314,Tajah Fraley,2021,Alcorn St.,Guard,196,88,Success
315,Malik Hardmon,2021,Alcorn St.,Forward,198,92,Success
316,Travonte Doolittle,2021,Arkansas Pine Bluff,-1,-1,-1,Failure: Did not find player
317,Joshuwan Johnson,2021,Arkansas Pine Bluff,-1,-1,-1,Failure: Did not find player
318,Byron Joshua,2021,Alcorn St.,Guard,178,83,Success
319,Jalen Lynn,2021,Arkansas Pine Bluff,Guard,190,77,Success
320,Zach Edey,2021,Purdue,Center,224,129,Success
321,Lydell Elmore,2021,High Point,Forward,206,85,Success
322,Eric Boone,2021,Georgia Southern,Guard,188,86,Success
323,Leighton Elliott-Sewell,2021,Stony Brook,Forward,198,84,Success
324,Chase Martin,2021,Purdue,Guard,190,88,Success
325,Marcus Fitzgerald Jr.,2021,Tennessee St.,-1,-1,-1,Failure: Did not find player
326,Giancarlo Sanchez,2021,Presbyterian,Forward,203,97,Success
327,Petar Krivokapic,2021,FIU,Guard,193,90,Success
328,Javaunte Hawkins,2021,FIU,Guard,180,72,Success
329,K.D. Johnson,2021,Georgia,Guard,185,86,Success
330,Anthony Mason,2021,FIU,Forward,201,113,Success
331,Grant Weitman,2021,Arizona,Guard,193,92,Success
332,DJ Mitchell,2021,FIU,Guard,183,72,Success
333,Hunter-Jack Madden,2021,Idaho,Guard,185,82,Success
334,Demetric Horton,2021,Fort Wayne,Guard,196,90,Success
335,Quentin Jones,2021,North Carolina A&T,Guard,183,83,Success
336,Darweshi Hunter,2021,Weber St.,Guard,196,81,Success
337,Tanner Mans,2021,VMI,Guard,198,84,Success
338,Tarojae Brake,2021,Saint Peter's,Guard,190,83,Success
339,Dakota Reber,2021,Incarnate Word,Forward,198,83,Success
340,Imran Takhar,2021,Arizona St.,Guard,190,88,Success
341,Caleb Byrd,2021,Charlotte,Guard,185,72,Success
342,Jacob Hutson,2021,Loyola Chicago,Center,208,108,Success
343,Luis Rolon,2021,Florida Gulf Coast,Guard,188,92,Success
344,Kam Woods,2021,Troy,Guard,185,77,Success
345,Victor Rosa,2021,Florida Gulf Coast,Guard,196,85,Success
346,Jackson Threadgill,2021,Charlotte,Guard,198,83,Success
347,Noah Hupmann,2021,Northern Kentucky,Center,216,92,Success
348,Zach Anderson,2021,Florida Gulf Coast,Forward,201,92,Success
349,Nate Johnson,2021,Southeast Missouri St.,Center,206,0,Success
350,Jake Evans,2021,Northern Kentucky,Guard,185,77,Success
351,Jamel Horton,2021,Albany,Guard,193,86,Success
352,Tahjae Hill,2021,Niagara,Guard,188,81,Success
353,Cole LaRue,2021,Kennesaw St.,Forward,206,107,Success
354,Trey Fort,2021,Tennessee Martin,Guard,193,88,Success
355,Juston Betz,2021,Bellarmine,Guard,190,86,Success
356,Will Amica,2021,Albany,Guard,183,77,Success
357,JT Thor,2021,Auburn,Forward,208,92,Success
